"period","iso_alpha_3_code","parameter","0.1","0.5","0.9","estimate_version"
"2000, 2005","BEL","percent_change_in_mmr",9.36649554441266,18.3440731206507,27.0269152027551,"estimates_12-19-22"
"2005, 2010","BEL","arr",0.432439111111878,2.56864442642882,4.85581440336996,"estimates_12-19-22"
"2005, 2010","BEL","percent_change_in_mmr",2.13898684407614,12.0526830065113,21.5564336608547,"estimates_12-19-22"
"2010, 2015","BEL","arr",0.568068435431188,2.2878877840995,5.70746910675075,"estimates_12-19-22"
"2010, 2015","BEL","percent_change_in_mmr",2.80038199908394,10.8093871099546,24.8266536966866,"estimates_12-19-22"
"2015, 2020","BEL","arr",-0.472148057913994,1.64284990394918,5.06839948979442,"estimates_12-19-22"
"2015, 2020","BEL","percent_change_in_mmr",-2.38882645779837,7.88593082507309,22.3858139696299,"estimates_12-19-22"
"2016, 2020","BEL","arr",-1.42332697231046,0.836682326085518,4.32768692964899,"estimates_12-19-22"
"2016, 2020","BEL","percent_change_in_mmr",-5.85849787068515,3.29134587534061,15.8952782970712,"estimates_12-19-22"
"2000, 2015","BLZ","arr",2.21938124840897,3.69746144290933,5.19543583399313,"estimates_12-19-22"
"2000, 2015","BLZ","percent_change_in_mmr",28.3163268625678,42.5709099528255,54.1280036983244,"estimates_12-19-22"
"2000, 2020","BLZ","arr",-3.40094576285528,-2.07002297265176,-0.704436624906945,"estimates_12-19-22"
"2000, 2020","BLZ","percent_change_in_mmr",-97.4251152420433,-51.2864080360269,-15.1294922307529,"estimates_12-19-22"
"2010, 2020","BLZ","arr",-16.3996879604876,-13.7751582297276,-11.1795872432082,"estimates_12-19-22"
"2010, 2020","BLZ","percent_change_in_mmr",-415.500865312015,-296.503952688234,-205.860437751642,"estimates_12-19-22"
"2000, 2005","BLZ","arr",-0.186910905547428,3.5867456385531,7.33040659090097,"estimates_12-19-22"
"2000, 2005","BLZ","percent_change_in_mmr",-0.938935218654466,16.4176052633076,30.6857951164229,"estimates_12-19-22"
"2005, 2010","BLZ","arr",12.4689796185429,15.8318449003684,19.1058430609552,"estimates_12-19-22"
"2005, 2010","BLZ","percent_change_in_mmr",46.3907717275818,54.6877259563404,61.5300259946612,"estimates_12-19-22"
"2010, 2015","BLZ","arr",-11.5210008509864,-8.20286847230424,-4.92276733049801,"estimates_12-19-22"
"2010, 2015","BLZ","percent_change_in_mmr",-77.8997570581679,-50.7033917151188,-27.9076549468226,"estimates_12-19-22"
"2015, 2020","BLZ","arr",-23.8970515724689,-19.3432640829874,-14.8311109619621,"estimates_12-19-22"
"2015, 2020","BLZ","percent_change_in_mmr",-230.307079779932,-163.047175602352,-109.919840957628,"estimates_12-19-22"
"2016, 2020","BLZ","arr",-24.5796070590728,-19.6077997217234,-14.5770104272892,"estimates_12-19-22"
"2016, 2020","BLZ","percent_change_in_mmr",-167.295414592028,-119.089905968635,-79.1548657179203,"estimates_12-19-22"
"2000, 2015","BEN","arr",-3.42852113747762,-1.42470093400696,-0.0657415286112415,"estimates_12-19-22"
"2000, 2015","BEN","percent_change_in_mmr",-67.2430856571264,-23.8257491724163,-0.991003717389518,"estimates_12-19-22"
"2000, 2020","BEN","arr",-2.53573303550129,-0.471408040790605,0.912975033193615,"estimates_12-19-22"
"2000, 2020","BEN","percent_change_in_mmr",-66.0546237710727,-9.8869153356906,16.6894507801864,"estimates_12-19-22"
"2010, 2020","BEN","arr",-1.91148814217614,1.3597541275358,3.86550984801673,"estimates_12-19-22"
"2010, 2020","BEN","percent_change_in_mmr",-21.063960655627,12.7135905057298,32.0603914279292,"estimates_12-19-22"
"2000, 2005","BEN","arr",-4.53226639683324,-1.48746365777144,0.608010356573242,"estimates_12-19-22"
"2000, 2005","BEN","percent_change_in_mmr",-25.4344745171201,-7.72087263779371,2.99430691497345,"estimates_12-19-22"
"2005, 2010","BEN","arr",-5.97184494642572,-3.02069017206314,-0.765263601859776,"estimates_12-19-22"
"2005, 2010","BEN","percent_change_in_mmr",-34.7959881751857,-16.3036792521821,-3.90046424807645,"estimates_12-19-22"
"2010, 2015","BEN","arr",-3.01037531465777,0.359746753359186,3.13094427611758,"estimates_12-19-22"
"2010, 2015","BEN","percent_change_in_mmr",-16.2437125605009,1.78265309836573,14.4908849719427,"estimates_12-19-22"
"2015, 2020","BEN","arr",-1.61164302795693,2.30599622332123,5.63200194481047,"estimates_12-19-22"
"2015, 2020","BEN","percent_change_in_mmr",-8.39178980710984,10.89010567927,24.5424618284337,"estimates_12-19-22"
"2016, 2020","BEN","arr",-1.12906783355202,2.87153465494619,6.28616135883804,"estimates_12-19-22"
"2016, 2020","BEN","percent_change_in_mmr",-4.61981013390434,10.8510291827931,22.2324901822891,"estimates_12-19-22"
"2000, 2015","BTN","arr",7.88381110351628,9.26045176655953,11.6540846764894,"estimates_12-19-22"
"2000, 2015","BTN","percent_change_in_mmr",69.3510464307087,75.0692390028621,82.5897780634462,"estimates_12-19-22"
"2000, 2020","BTN","arr",6.68569000358576,7.93458186621691,10.3403263100039,"estimates_12-19-22"
"2000, 2020","BTN","percent_change_in_mmr",73.7403837470897,79.5444586761593,87.3569845388233,"estimates_12-19-22"
"2010, 2020","BTN","arr",4.43140920492111,6.30039535380529,10.5708686283011,"estimates_12-19-22"
"2010, 2020","BTN","percent_change_in_mmr",35.7983268994288,46.7429254350644,65.2533433414479,"estimates_12-19-22"
"2000, 2005","BTN","arr",6.41237324753167,10.3320380766182,12.4245577079125,"estimates_12-19-22"
"2000, 2005","BTN","percent_change_in_mmr",27.4300062023489,40.3455777447454,46.2715691159068,"estimates_12-19-22"
"2005, 2010","BTN","arr",6.68403568381572,8.80650113665228,12.6114672637846,"estimates_12-19-22"
"2005, 2010","BTN","percent_change_in_mmr",28.4090647457246,35.6172893251572,46.7713479890653,"estimates_12-19-22"
"2010, 2015","BTN","arr",6.64656528810043,8.75673243072494,13.7645744426634,"estimates_12-19-22"
"2010, 2015","BTN","percent_change_in_mmr",28.2748163467457,35.4568769455314,49.7534712273242,"estimates_12-19-22"
"2015, 2020","BTN","arr",1.17826095207862,3.72703694524898,8.56458459937105,"estimates_12-19-22"
"2015, 2020","BTN","percent_change_in_mmr",5.72112565928267,17.0018483058037,34.8337979934797,"estimates_12-19-22"
"2016, 2020","BTN","arr",-0.562729278714449,2.26892067307694,7.09702480482763,"estimates_12-19-22"
"2016, 2020","BTN","percent_change_in_mmr",-2.27644172693255,8.67602407238243,24.714376353368,"estimates_12-19-22"
"2000, 2015","BOL","arr",1.50764350209036,3.79073962060511,5.37177364141817,"estimates_12-19-22"
"2000, 2015","BOL","percent_change_in_mmr",20.2398774334431,43.368846797416,55.32544060547,"estimates_12-19-22"
"2000, 2020","BOL","arr",0.33960142854742,2.96692888749253,4.9635549698779,"estimates_12-19-22"
"2000, 2020","BOL","percent_change_in_mmr",6.56650363832681,44.7546367318045,62.9429271398319,"estimates_12-19-22"
"2010, 2020","BOL","arr",-2.39330698833852,1.37118268638999,4.65022592796887,"estimates_12-19-22"
"2010, 2020","BOL","percent_change_in_mmr",-27.0398637311682,12.8132887626591,37.1879082559279,"estimates_12-19-22"
"2000, 2005","BOL","arr",1.41722734878981,4.62299966806965,6.46987522005397,"estimates_12-19-22"
"2000, 2005","BOL","percent_change_in_mmr",6.84089661719121,20.6379571192626,27.6383526626731,"estimates_12-19-22"
"2005, 2010","BOL","arr",1.55141575135181,4.54043545308674,6.83261149815845,"estimates_12-19-22"
"2005, 2010","BOL","percent_change_in_mmr",7.46384797819505,20.3096568559051,28.9389322564696,"estimates_12-19-22"
"2010, 2015","BOL","arr",-0.998551501903258,2.19503935270257,5.13353996293389,"estimates_12-19-22"
"2010, 2015","BOL","percent_change_in_mmr",-5.11949609805217,10.3943641267834,22.6381933483104,"estimates_12-19-22"
"2015, 2020","BOL","arr",-4.3969803565333,0.528732294934221,4.89965037474296,"estimates_12-19-22"
"2015, 2020","BOL","percent_change_in_mmr",-24.5888728325469,2.60902264806143,21.7281777723793,"estimates_12-19-22"
"2016, 2020","BOL","arr",-5.41945427703574,0.0118386360516116,4.97213350884779,"estimates_12-19-22"
"2016, 2020","BOL","percent_change_in_mmr",-24.206854534921,0.0473433152121214,18.0356131973324,"estimates_12-19-22"
"2000, 2015","BIH","arr",2.9925895669555,4.73021354968668,7.55552448795251,"estimates_12-19-22"
"2000, 2015","BIH","percent_change_in_mmr",36.1662688171776,50.8125652046885,67.8040224816862,"estimates_12-19-22"
"2000, 2020","BIH","arr",3.25532376168515,4.92210710731298,7.21566330726276,"estimates_12-19-22"
"2000, 2020","BIH","percent_change_in_mmr",47.8509663785185,62.6344643574043,76.3813294420234,"estimates_12-19-22"
"2010, 2020","BIH","arr",-0.195118258512562,3.13069915961749,5.98608165912181,"estimates_12-19-22"
"2010, 2020","BIH","percent_change_in_mmr",-1.97034533327532,26.8801211313138,45.0423964652419,"estimates_12-19-22"
"2000, 2005","BIH","arr",3.17292940887478,5.89490117698714,10.0385074543981,"estimates_12-19-22"
"2000, 2005","BIH","percent_change_in_mmr",14.6702028055748,25.5278572433355,39.4636012079401,"estimates_12-19-22"
"2005, 2010","BIH","arr",4.93414826055498,7.71593963352352,11.8424783239568,"estimates_12-19-22"
"2005, 2010","BIH","percent_change_in_mmr",21.863071857581,32.0091454075951,44.684881031502,"estimates_12-19-22"
"2010, 2015","BIH","arr",-2.71841931941152,0.465301199532142,4.28777704906294,"estimates_12-19-22"
"2010, 2015","BIH","percent_change_in_mmr",-14.55913550158,2.29965022074952,19.2965492519412,"estimates_12-19-22"
"2015, 2020","BIH","arr",1.01737480736413,5.86480288921932,8.92008496140631,"estimates_12-19-22"
"2015, 2020","BIH","percent_change_in_mmr",4.95965837334971,25.4156990389081,35.9818945182713,"estimates_12-19-22"
"2016, 2020","BIH","arr",-1.3328835446781,3.7545700435732,6.93241712110887,"estimates_12-19-22"
"2016, 2020","BIH","percent_change_in_mmr",-5.47623184591044,13.9449348011764,24.2170372808373,"estimates_12-19-22"
"2000, 2015","BWA","arr",-1.47408268457108,-0.0576900789229132,1.48802529082989,"estimates_12-19-22"
"2000, 2015","BWA","percent_change_in_mmr",-24.74636410736,-0.869106353642887,20.0048173561458,"estimates_12-19-22"
"2000, 2020","BWA","arr",-1.48912301007,-0.0760885408913119,1.35773197164003,"estimates_12-19-22"
"2000, 2020","BWA","percent_change_in_mmr",-34.6925667250975,-1.53340890438192,23.7800078079421,"estimates_12-19-22"
"2010, 2020","BWA","arr",-4.27595046147715,-1.76671836468544,0.711769904470269,"estimates_12-19-22"
"2010, 2020","BWA","percent_change_in_mmr",-53.3564951023896,-19.3239451719683,6.8702953032967,"estimates_12-19-22"
"2000, 2005","BWA","arr",-4.32022852424314,-1.98790228232604,0.711162842489553,"estimates_12-19-22"
"2000, 2005","BWA","percent_change_in_mmr",-24.111656252529,-10.4502617944914,3.49333783978153,"estimates_12-19-22"
"2005, 2010","BWA","arr",2.28988673457391,5.08036492886598,8.04540753994548,"estimates_12-19-22"
"2005, 2010","BWA","percent_change_in_mmr",10.8183010982908,22.4322351404813,33.1200087637732,"estimates_12-19-22"
"2010, 2015","BWA","arr",-6.16467260602431,-3.29868284743936,-0.407529990734038,"estimates_12-19-22"
"2010, 2015","BWA","percent_change_in_mmr",-36.1018927069062,-17.9315449759289,-2.05855202401135,"estimates_12-19-22"
"2015, 2020","BWA","arr",-4.3032806297443,-0.099597320555835,3.73204090362534,"estimates_12-19-22"
"2015, 2020","BWA","percent_change_in_mmr",-24.0065291316097,-0.499228857941769,17.0226106262651,"estimates_12-19-22"
"2016, 2020","BWA","arr",-12.6224488491768,-8.10040957582225,-3.82867816292577,"estimates_12-19-22"
"2016, 2020","BWA","percent_change_in_mmr",-65.6816443452805,-38.2669959284304,-16.5496441792996,"estimates_12-19-22"
"2000, 2015","BRA","arr",0.406890211830949,0.634590254040838,0.86140404396976,"estimates_12-19-22"
"2000, 2015","BRA","percent_change_in_mmr",5.92083070813609,9.0798500820969,12.1211132662046,"estimates_12-19-22"
"2000, 2020","BRA","arr",-1.54564818636419,-0.263630227121865,0.945008477531305,"estimates_12-19-22"
"2000, 2020","BRA","percent_change_in_mmr",-36.2238985239989,-5.41408188580527,17.2214895886719,"estimates_12-19-22"
"2010, 2020","BRA","arr",-3.74004880090976,-1.23173340953352,1.19183706974189,"estimates_12-19-22"
"2010, 2020","BRA","percent_change_in_mmr",-45.3544244770834,-13.1080467897183,11.2355275848028,"estimates_12-19-22"
"2000, 2005","BRA","arr",-1.18838436449437,-0.44785578904933,0.245819174332246,"estimates_12-19-22"
"2000, 2005","BRA","percent_change_in_mmr",-6.12200306769705,-2.26453906301484,1.22157328316015,"estimates_12-19-22"
"2005, 2010","BRA","arr",1.13074796635709,1.83864189255362,2.51020566447948,"estimates_12-19-22"
"2005, 2010","BRA","percent_change_in_mmr",5.49688587309496,8.78329114482936,11.7953305821037,"estimates_12-19-22"
"2010, 2015","BRA","arr",-0.0997723435864549,0.528975449241161,1.16018850260172,"estimates_12-19-22"
"2010, 2015","BRA","percent_change_in_mmr",-0.500108113557796,2.61020667468877,5.63589465030114,"estimates_12-19-22"
"2015, 2020","BRA","arr",-8.12329079787437,-2.93737780772244,1.91667669633505,"estimates_12-19-22"
"2015, 2020","BRA","percent_change_in_mmr",-50.1049519334229,-15.820210173292,9.13850144683581,"estimates_12-19-22"
"2016, 2020","BRA","arr",-9.91283579318121,-3.44142255383351,2.64930770823915,"estimates_12-19-22"
"2016, 2020","BRA","percent_change_in_mmr",-48.6632479713813,-14.7581759826372,10.0550444746307,"estimates_12-19-22"
"2000, 2015","BRN","arr",-1.06629622393233,0.392789072508961,3.30975597871379,"estimates_12-19-22"
"2000, 2015","BRN","percent_change_in_mmr",-17.344566564713,5.72162633351447,39.1320481094004,"estimates_12-19-22"
"2000, 2020","BRN","arr",-1.00129982197181,0.336608185119407,2.90352996265771,"estimates_12-19-22"
"2000, 2020","BRN","percent_change_in_mmr",-22.1720344677075,6.51055378299299,44.0496558507252,"estimates_12-19-22"
"2010, 2020","BRN","arr",-2.89881625986419,-0.765765634250344,2.43183388882922,"estimates_12-19-22"
"2010, 2020","BRN","percent_change_in_mmr",-33.6269643204951,-7.95848441067175,21.5872278753033,"estimates_12-19-22"
"2000, 2005","BRN","arr",-1.336077902234,1.34490264757692,4.61502041887289,"estimates_12-19-22"
"2000, 2005","BRN","percent_change_in_mmr",-6.90858066691477,6.50340167206374,20.6062872086647,"estimates_12-19-22"
"2005, 2010","BRN","arr",-0.747430185708159,1.38006395201662,5.71955596370661,"estimates_12-19-22"
"2005, 2010","BRN","percent_change_in_mmr",-3.80786073178084,6.6676303889629,24.8720662360924,"estimates_12-19-22"
"2010, 2015","BRN","arr",-3.96761341592122,-1.70634947383965,2.4309020858883,"estimates_12-19-22"
"2010, 2015","BRN","percent_change_in_mmr",-21.9426587247998,-8.90627606418646,11.4448883682865,"estimates_12-19-22"
"2015, 2020","BRN","arr",-3.07965714923769,0.166406943016419,3.71033949699952,"estimates_12-19-22"
"2015, 2020","BRN","percent_change_in_mmr",-16.647089076015,0.828582865496456,16.9325265117667,"estimates_12-19-22"
"2016, 2020","BRN","arr",-3.16955768739363,0.334248099724467,3.91598385039253,"estimates_12-19-22"
"2016, 2020","BRN","percent_change_in_mmr",-13.5169873630284,1.32809433150022,14.4987633840647,"estimates_12-19-22"
"2000, 2015","BGR","arr",5.08957470742297,7.17941090262283,9.33509666560005,"estimates_12-19-22"
"2000, 2015","BGR","percent_change_in_mmr",53.3937813232399,65.9354051465976,75.3468252040656,"estimates_12-19-22"
"2000, 2020","BGR","arr",3.63803401224569,5.66869693661963,7.96381568536988,"estimates_12-19-22"
"2000, 2020","BGR","percent_change_in_mmr",51.6936325342578,67.8172427635109,79.6637082303661,"estimates_12-19-22"
"2010, 2020","BGR","arr",0.382948912127103,3.75607399650887,7.46453426336421,"estimates_12-19-22"
"2010, 2020","BGR","percent_change_in_mmr",3.75709104813542,31.3128053715758,52.595518490915,"estimates_12-19-22"
"2000, 2005","BGR","arr",6.11051732605972,9.38740437543183,13.0830301272156,"estimates_12-19-22"
"2000, 2005","BGR","percent_change_in_mmr",26.3264137066224,37.4603988014378,48.0117005495526,"estimates_12-19-22"
"2005, 2010","BGR","arr",2.16063916830375,5.60888838344111,9.58999711204253,"estimates_12-19-22"
"2005, 2010","BGR","percent_change_in_mmr",10.2401084985673,24.4552068617876,38.0907048700636,"estimates_12-19-22"
"2010, 2015","BGR","arr",2.44878981424022,6.28406720743662,10.3697691103344,"estimates_12-19-22"
"2010, 2015","BGR","percent_change_in_mmr",11.5240560501196,26.9629511996727,40.458010309378,"estimates_12-19-22"
"2015, 2020","BGR","arr",-3.25027785500963,1.24843669812306,6.19662453527646,"estimates_12-19-22"
"2015, 2020","BGR","percent_change_in_mmr",-17.6464662707445,6.05135046216282,26.6429238675479,"estimates_12-19-22"
"2016, 2020","BGR","arr",-4.53352425950991,0.281627762526005,5.61570983456323,"estimates_12-19-22"
"2016, 2020","BGR","percent_change_in_mmr",-19.8823874674607,1.12018967342714,20.118699064127,"estimates_12-19-22"
"2000, 2015","BFA","arr",1.36190519209721,3.5717042132023,5.88260783240183,"estimates_12-19-22"
"2000, 2015","BFA","percent_change_in_mmr",18.4770578511965,41.4773091665392,58.6207721876013,"estimates_12-19-22"
"2000, 2020","BFA","arr",1.27085360473699,3.26397544392855,5.41493983808028,"estimates_12-19-22"
"2000, 2020","BFA","percent_change_in_mmr",22.4440565038583,47.9411347557451,66.1417630496069,"estimates_12-19-22"
"2010, 2020","BFA","arr",0.26975891763571,3.1057974542619,6.05487156568553,"estimates_12-19-22"
"2010, 2020","BFA","percent_change_in_mmr",2.66152295641493,26.6978123144703,45.4191529071647,"estimates_12-19-22"
"2000, 2005","BFA","arr",1.20895842751691,3.72722095210546,6.50175060883442,"estimates_12-19-22"
"2000, 2005","BFA","percent_change_in_mmr",5.86572079673513,17.0026118318723,27.7535884730194,"estimates_12-19-22"
"2005, 2010","BFA","arr",-0.0556556633793164,3.12405335291349,6.33792511339808,"estimates_12-19-22"
"2005, 2010","BFA","percent_change_in_mmr",-0.278667869996838,14.4614186132336,27.1593627136763,"estimates_12-19-22"
"2010, 2015","BFA","arr",0.501206140789479,3.84432090675805,7.1293260832312,"estimates_12-19-22"
"2010, 2015","BFA","percent_change_in_mmr",2.47489037696344,17.487141578445,29.9853936326217,"estimates_12-19-22"
"2015, 2020","BFA","arr",-1.06156127732568,2.37738667906578,5.81599740444581,"estimates_12-19-22"
"2015, 2020","BFA","percent_change_in_mmr",-5.45119733749231,11.2076185090218,25.2334672470691,"estimates_12-19-22"
"2016, 2020","BFA","arr",-0.881104312109972,2.71166323036036,6.23944965271213,"estimates_12-19-22"
"2016, 2020","BFA","percent_change_in_mmr",-3.58726095142274,10.2791074685466,22.0870474708447,"estimates_12-19-22"
"2000, 2015","BDI","arr",1.68471147357344,3.56975633831529,5.42068277390569,"estimates_12-19-22"
